# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
53719000,1053,3,-9,-2015,-1526,-167
53738000,1054,-2,-6,-1770,-1511,-305
53757000,1055,4,-12,-2061,-1541,-442
53776000,1050,5,-5,-2045,-2091,-351
53795000,1052,2,-8,-2106,-1435,-320
53814000,1052,1,-11,-2213,-1282,-244
53833000,1054,7,-15,-2030,-1801,-381
53852000,1054,-4,-5,-2076,-1740,-259
53871004,1051,-3,0,-1969,-1328,-458
53890000,1054,0,6,-2122,-1725,-320
53909000,1052,3,-9,-2045,-1770,-167
53928000,1053,-2,-2,-2045,-1450,-305
53947000,1052,-1,-13,-2030,-1404,-427
53966000,1054,-2,-5,-1801,-1679,-259
53985000,1047,0,-8,-2061,-1343,-274
54004000,1051,0,-11,-2015,-1770,-320
54023000,1046,0,-7,-2137,-1572,-244
54042000,1049,-3,-16,-2091,-1618,-473
54061000,1050,-2,-6,-2015,-1740,-335
54080000,1048,-2,-16,-2030,-1603,-427
54099000,1056,2,-7,-2106,-1465,-351
54118000,1058,1,-7,-2122,-1633,-305
54137000,1054,2,-7,-2076,-1801,-137
54156000,1051,5,-7,-2152,-1404,-213
54175000,1048,-1,-8,-1984,-1541,-351
54194000,1054,0,1,-2152,-1954,-305
54213000,1049,0,-7,-1969,-1312,-320
54232000,1052,0,-18,-2045,-1557,-259
54251000,1052,1,-5,-1938,-1664,-305
54270000,1053,-3,-7,-1938,-1572,-213
54289000,1053,6,-5,-1954,-1450,-351
54308000,1048,2,-17,-2061,-1221,-229
54327000,1044,1,-12,-1969,-1801,-351
54346000,1053,0,-6,-1832,-1725,-290
54365000,1052,-2,-8,-2091,-1389,-167
54384000,1054,-1,-9,-2030,-1450,-183
54403000,1048,5,-10,-2061,-1877,-458
54422000,1047,3,-4,-2106,-1801,-396
54441000,1050,1,-14,-2030,-1358,-290
54460000,1050,1,-4,-1923,-1801,-229
54479000,1053,3,0,-1938,-1709,-320
54498000,1058,4,-5,-1908,-1496,-366
54517000,1043,1,-24,-2122,-732,-259
